    PID    PPID                  STARTED     ELAPSED S %CPU %MEM COMMAND
 321305       2 Wed Aug 12 17:28:04 2026    01:31:27 I  0.0  0.0 [kworker/47:1-events]
 321307       2 Wed Aug 12 17:28:04 2026    01:31:27 I  0.0  0.0 [kworker/21:1-events]
 321684       2 Wed Aug 12 17:30:09 2026    01:29:22 I  0.0  0.0 [kworker/43:1-events]
 322015       2 Wed Aug 12 17:30:32 2026    01:28:59 I  0.0  0.0 [kworker/8:2-events]
 322122       2 Wed Aug 12 17:30:48 2026    01:28:43 I  0.0  0.0 [kworker/10:1-events]
 322309       2 Wed Aug 12 17:31:52 2026    01:27:39 I  0.0  0.0 [kworker/6:0-events]
 322315       2 Wed Aug 12 17:31:52 2026    01:27:39 I  0.0  0.0 [kworker/11:2-events]
 322386       2 Wed Aug 12 17:31:52 2026    01:27:39 I  0.0  0.0 [kworker/9:2-events]
 322944       2 Wed Aug 12 17:35:11 2026    01:24:20 I  0.0  0.0 [kworker/54:0-events]
 323017       2 Wed Aug 12 17:35:12 2026    01:24:19 I  0.0  0.0 [kworker/57:2-events]
 323018       2 Wed Aug 12 17:35:12 2026    01:24:19 I  0.0  0.0 [kworker/31:1-events]
 323084       2 Wed Aug 12 17:35:12 2026    01:24:19 I  0.0  0.0 [kworker/52:1-events]
 323435       2 Wed Aug 12 17:36:18 2026    01:23:13 I  0.0  0.0 [kworker/58:1-events]
 323505       2 Wed Aug 12 17:36:18 2026    01:23:13 I  0.0  0.0 [kworker/18:2-events]
 323668       2 Wed Aug 12 17:37:13 2026    01:22:18 I  0.0  0.0 [kworker/u128:1-events_power_efficient]
 323890       2 Wed Aug 12 17:38:36 2026    01:20:55 I  0.0  0.0 [kworker/6:2]
 323963       2 Wed Aug 12 17:38:37 2026    01:20:54 I  0.0  0.0 [kworker/46:2-events]
 324171       2 Wed Aug 12 17:39:19 2026    01:20:12 I  0.0  0.0 [kworker/19:1-events]
 326519       2 Wed Aug 12 18:02:22 2026       57:09 I  0.0  0.0 [kworker/45:1-events]
 326628       2 Wed Aug 12 18:02:32 2026       56:59 I  0.0  0.0 [kworker/5:2-events]
 326747       2 Wed Aug 12 18:02:58 2026       56:33 I  0.0  0.0 [kworker/7:0-events]
 326942       2 Wed Aug 12 18:03:42 2026       55:49 I  0.0  0.0 [kworker/35:0-events]
 327058       2 Wed Aug 12 18:04:06 2026       55:25 I  0.0  0.0 [kworker/41:2-events]
 327059       2 Wed Aug 12 18:04:06 2026       55:25 I  0.0  0.0 [kworker/4:1-events]
 327322       2 Wed Aug 12 18:04:45 2026       54:46 I  0.0  0.0 [kworker/52:0-events]
 328472       2 Wed Aug 12 18:11:06 2026       48:25 I  0.0  0.0 [kworker/0:3-events]
 328606       2 Wed Aug 12 18:11:34 2026       47:57 I  0.0  0.0 [kworker/42:0-events]
 328705       2 Wed Aug 12 18:11:44 2026       47:47 I  0.0  0.0 [kworker/46:1-events]
 328901       2 Wed Aug 12 18:12:39 2026       46:52 I  0.0  0.0 [kworker/31:2-events]
 329234       2 Wed Aug 12 18:13:14 2026       46:17 I  0.0  0.0 [kworker/23:1-events]
 329241       2 Wed Aug 12 18:13:14 2026       46:17 I  0.0  0.0 [kworker/1:1-events]
 329635       2 Wed Aug 12 18:13:43 2026       45:48 I  0.0  0.0 [kworker/32:2-events]
 329730       2 Wed Aug 12 18:13:51 2026       45:40 I  0.0  0.0 [kworker/20:2-events]
 330377       2 Wed Aug 12 18:19:53 2026       39:38 I  0.0  0.0 [kworker/4:2-events]
 330378       2 Wed Aug 12 18:19:53 2026       39:38 I  0.0  0.0 [kworker/0:0-events]
 330567       2 Wed Aug 12 18:20:06 2026       39:25 I  0.0  0.0 [kworker/3:0-events]
 330676       2 Wed Aug 12 18:20:26 2026       39:05 I  0.0  0.0 [kworker/47:0-events]
 330677       2 Wed Aug 12 18:20:26 2026       39:05 I  0.0  0.0 [kworker/1:2-events]
 330968       2 Wed Aug 12 18:20:51 2026       38:40 I  0.0  0.0 [kworker/56:1-events]
 331153       2 Wed Aug 12 18:21:04 2026       38:27 I  0.0  0.0 [kworker/13:2]
 331228       2 Wed Aug 12 18:21:04 2026       38:27 I  0.0  0.0 [kworker/39:1-events]
 331297       2 Wed Aug 12 18:21:05 2026       38:26 I  0.0  0.0 [kworker/9:1-events]
 331378       2 Wed Aug 12 18:21:05 2026       38:26 I  0.0  0.0 [kworker/25:2-events]
 331444       2 Wed Aug 12 18:21:06 2026       38:25 I  0.0  0.0 [kworker/12:0-events]
 331599       2 Wed Aug 12 18:21:13 2026       38:18 I  0.0  0.0 [kworker/57:1-events]
 331600       2 Wed Aug 12 18:21:13 2026       38:18 I  0.0  0.0 [kworker/5:1-events]
 332003       1 Wed Aug 12 18:21:58 2026       37:33 S  0.0  0.0 bash -c cd /home/iiserver31/projects/FedE4RAG-main && nohup bash V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_r5_full.sh > V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/logs/r5_full.nohup.log 2>&1 < /dev/null & echo R5_PID=$!
 332004  332003 Wed Aug 12 18:21:58 2026       37:33 S  0.0  0.0 bash V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_r5_full.sh
 332769       2 Wed Aug 12 18:22:11 2026       37:20 I  0.0  0.0 [kworker/50:3-events]
 333100       2 Wed Aug 12 18:22:32 2026       36:59 I  0.0  0.0 [kworker/14:0-events]
 333187       2 Wed Aug 12 18:22:33 2026       36:58 I  0.0  0.0 [kworker/17:1-events]
 333285       2 Wed Aug 12 18:22:43 2026       36:48 I  0.0  0.0 [kworker/28:1-events]
 333432       2 Wed Aug 12 18:23:14 2026       36:17 I  0.0  0.0 [kworker/29:1-events]
 333437       2 Wed Aug 12 18:23:14 2026       36:17 I  0.0  0.0 [kworker/18:0-events]
 333453       2 Wed Aug 12 18:23:22 2026       36:09 I  0.0  0.0 [kworker/38:2-events]
 335633       2 Wed Aug 12 18:41:45 2026       17:46 I  0.0  0.0 [kworker/27:0-events]
 335638       2 Wed Aug 12 18:41:45 2026       17:46 I  0.0  0.0 [kworker/45:0-events]
 335952       2 Wed Aug 12 18:45:09 2026       14:22 I  0.0  0.0 [kworker/u128:3-events_power_efficient]
 336151       2 Wed Aug 12 18:45:59 2026       13:32 I  0.0  0.0 [kworker/26:0-events]
 336156       2 Wed Aug 12 18:45:59 2026       13:32 I  0.0  0.0 [kworker/32:0-events]
 336484       2 Wed Aug 12 18:47:24 2026       12:07 I  0.0  0.0 [kworker/2:0-events]
 336689       2 Wed Aug 12 18:49:31 2026       10:00 I  0.0  0.0 [kworker/24:2-events]
 336780  332004 Wed Aug 12 18:50:35 2026       08:56 S  0.0  0.0 bash V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_r5_full.sh
 336781  332004 Wed Aug 12 18:50:35 2026       08:56 S  0.0  0.0 bash V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_r5_full.sh
 336782  332004 Wed Aug 12 18:50:35 2026       08:56 S  0.0  0.0 bash V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_r5_full.sh
 336783  336780 Wed Aug 12 18:50:35 2026       08:56 R  231  0.2 /home/iiserver31/anaconda3/envs/supv2/bin/python /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v17_fedaction_rag/retrieval/01_generate_federated_pools.py --dataset hotpotqa --split /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/protocol/hotpotqa_final_test_inputs_n300.jsonl --index /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v15_robust_context_repair/retrieval/indexes/hotpotqa.sqlite --output /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/retrieval/hotpotqa_centralized.jsonl --partition centralized --centralized --pool-size 10 --sparse-candidates 5000 --device cuda
 336784  336781 Wed Aug 12 18:50:35 2026       08:56 R  242  0.2 /home/iiserver31/anaconda3/envs/supv2/bin/python /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v17_fedaction_rag/retrieval/01_generate_federated_pools.py --dataset 2wikimultihopqa --split /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/protocol/2wikimultihopqa_final_test_inputs_n300.jsonl --index /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v15_robust_context_repair/retrieval/indexes/2wikimultihopqa.sqlite --output /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/retrieval/2wikimultihopqa_centralized.jsonl --partition centralized --centralized --pool-size 10 --sparse-candidates 5000 --device cuda
 336785  336782 Wed Aug 12 18:50:35 2026       08:56 R  235  0.2 /home/iiserver31/anaconda3/envs/supv2/bin/python /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v17_fedaction_rag/retrieval/01_generate_federated_pools.py --dataset musique --split /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/protocol/musique_final_test_inputs_n300.jsonl --index /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v16_action_composition/retrieval/indexes/musique.sqlite --output /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/retrieval/musique_centralized.jsonl --partition centralized --centralized --pool-size 10 --sparse-candidates 5000 --device cuda
 337607       2 Wed Aug 12 18:51:01 2026       08:30 I  0.0  0.0 [kworker/38:1-events]
 337696       2 Wed Aug 12 18:51:06 2026       08:25 I  0.0  0.0 [kworker/44:2]
 337702       2 Wed Aug 12 18:51:06 2026       08:25 I  0.0  0.0 [kworker/62:0-events]
 337718       2 Wed Aug 12 18:51:10 2026       08:21 R  0.0  0.0 [kworker/u128:0+bnxt_pf_wq]
 338045       2 Wed Aug 12 18:51:56 2026       07:35 I  0.0  0.0 [kworker/26:1-events]
 338046       2 Wed Aug 12 18:51:56 2026       07:35 I  0.0  0.0 [kworker/29:2-events]
 338185       2 Wed Aug 12 18:52:26 2026       07:05 I  0.0  0.0 [kworker/51:0-events]
 338190       2 Wed Aug 12 18:52:26 2026       07:05 I  0.0  0.0 [kworker/59:1]
 338206       2 Wed Aug 12 18:52:31 2026       07:00 I  0.0  0.0 [kworker/2:1-events]
 338539       2 Wed Aug 12 18:53:16 2026       06:15 I  0.0  0.0 [kworker/55:2-events]
 338540       2 Wed Aug 12 18:53:16 2026       06:15 I  0.0  0.0 [kworker/63:0-events]
 338677       2 Wed Aug 12 18:53:36 2026       05:55 I  0.0  0.0 [kworker/61:2-events]
 338678       2 Wed Aug 12 18:53:36 2026       05:55 I  0.0  0.0 [kworker/7:1-events]
 338702       2 Wed Aug 12 18:53:45 2026       05:46 I  0.0  0.0 [kworker/54:2-events]
 338820       2 Wed Aug 12 18:53:54 2026       05:37 I  0.0  0.0 [kworker/63:3-events]
 339119       2 Wed Aug 12 18:54:58 2026       04:33 I  0.0  0.0 [kworker/35:1-events]
 339125       2 Wed Aug 12 18:54:58 2026       04:33 I  0.0  0.0 [kworker/4:0-events]
 339239       2 Wed Aug 12 18:55:18 2026       04:13 I  0.0  0.0 [kworker/25:0-events]
 339240       2 Wed Aug 12 18:55:18 2026       04:13 I  0.0  0.0 [kworker/32:1-events]
 339419       2 Wed Aug 12 18:55:37 2026       03:54 I  0.0  0.0 [kworker/24:0-events]
 339424       2 Wed Aug 12 18:55:37 2026       03:54 I  0.0  0.0 [kworker/33:2-events]
 339502       2 Wed Aug 12 18:55:42 2026       03:49 I  0.0  0.0 [kworker/23:2-events]
 339507       2 Wed Aug 12 18:55:42 2026       03:49 I  0.0  0.0 [kworker/17:2-events]
 339607       2 Wed Aug 12 18:55:49 2026       03:42 I  0.0  0.0 [kworker/41:1-events]
 339996       2 Wed Aug 12 18:56:44 2026       02:47 I  0.0  0.0 [kworker/53:0-events]
 340072       2 Wed Aug 12 18:56:44 2026       02:47 I  0.0  0.0 [kworker/3:1-events]
 340206       2 Wed Aug 12 18:57:14 2026       02:17 I  0.0  0.0 [kworker/40:1-events]
 340207       2 Wed Aug 12 18:57:19 2026       02:12 I  0.0  0.0 [kworker/u128:2-events_unbound]
 340311       2 Wed Aug 12 18:57:25 2026       02:06 I  0.0  0.0 [kworker/39:2-events]
 340400       2 Wed Aug 12 18:57:32 2026       01:59 I  0.0  0.0 [kworker/21:2-events]
 340401       2 Wed Aug 12 18:57:32 2026       01:59 I  0.0  0.0 [kworker/22:2-events]
 340610       2 Wed Aug 12 18:58:09 2026       01:22 I  0.0  0.0 [kworker/2:2-events]
 340749  129655 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 sshd: iiserver31 [priv]
 340752  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340753  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340754  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340755  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340757  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340758  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340759  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340760  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340762  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340763  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340764  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340765  122820 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
 340835  340749 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 sshd: iiserver31@notty
 340836  340835 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 bash -c echo ZGF0ZSAtLWlzby04NjAxPXNlY29uZHMgPiAnL2hvbWUvaWlzZXJ2ZXIzMS9wcm9qZWN0cy9GZWRFNFJBRy1tYWluL1Y3LUhQLVBBUEVSL3YyMF9hcmNfZmVkc2VhcmNoL3N0YWdlX3I1X3NlYWxlZF9jb25maXJtYXRpb24vcDBfcmVhZGluZXNzXzIwMjYwODEyVDE4NDYwMCswOTAwL3NuYXBzaG90cy9wb3N0YXVkaXRfdGltZV8yMDI2MDgxMlQxODU4NTcrMDkwMC50eHQnOyBwcyAtZW8gcGlkLHBwaWQsbHN0YXJ0LGV0aW1lLHN0YXRlLHBjcHUscG1lbSxhcmdzIC0tc29ydD1waWQgPiAnL2hvbWUvaWlzZXJ2ZXIzMS9wcm9qZWN0cy9GZWRFNFJBRy1tYWluL1Y3LUhQLVBBUEVSL3YyMF9hcmNfZmVkc2VhcmNoL3N0YWdlX3I1X3NlYWxlZF9jb25maXJtYXRpb24vcDBfcmVhZGluZXNzXzIwMjYwODEyVDE4NDYwMCswOTAwL3NuYXBzaG90cy9wb3N0YXVkaXRfcHJvY2Vzc18yMDI2MDgxMlQxODU4NTcrMDkwMC50eHQnOyBwZ3JlcCAtYWYgJ3N0YWdlX3I1X2ZpbmFsX3Rlc3R8cnVuX3I1X2Z1bGx8bWF0ZXJpYWxpemVfcjV8cjVfJyA+ICcvaG9tZS9paXNlcnZlcjMxL3Byb2plY3RzL0ZlZEU0UkFHLW1haW4vVjctSFAtUEFQRVIvdjIwX2FyY19mZWRzZWFyY2gvc3RhZ2VfcjVfc2VhbGVkX2NvbmZpcm1hdGlvbi9wMF9yZWFkaW5lc3NfMjAyNjA4MTJUMTg0NjAwKzA5MDAvc25hcHNob3RzL3Bvc3RhdWRpdF9yNV9wcm9jZXNzZXNfMjAyNjA4MTJUMTg1ODU3KzA5MDAudHh0JyB8fCB0cnVlOyBudmlkaWEtc21pIC0tcXVlcnktZ3B1PWluZGV4LG5hbWUsbWVtb3J5LnVzZWQsbWVtb3J5LnRvdGFsLHV0aWxpemF0aW9uLmdwdSAtLWZvcm1hdD1jc3Ysbm9oZWFkZXIgPiAnL2hvbWUvaWlzZXJ2ZXIzMS9wcm9qZWN0cy9GZWRFNFJBRy1tYWluL1Y3LUhQLVBBUEVSL3YyMF9hcmNfZmVkc2VhcmNoL3N0YWdlX3I1X3NlYWxlZF9jb25maXJtYXRpb24vcDBfcmVhZGluZXNzXzIwMjYwODEyVDE4NDYwMCswOTAwL3NuYXBzaG90cy9wb3N0YXVkaXRfZ3B1XzIwMjYwODEyVDE4NTg1NyswOTAwLnR4dCcgMj4mMSB8fCB0cnVlOyBmaW5kICcvaG9tZS9paXNlcnZlcjMxL3Byb2plY3RzL0ZlZEU0UkFHLW1haW4vVjctSFAtUEFQRVIvdjIwX2FyY19mZWRzZWFyY2gvc3RhZ2VfcjVfZmluYWxfdGVzdC9ydW5fMjAyNjA4MTInIC10eXBlIGYgISAtaW5hbWUgJypsYWJlbConIC1wcmludGYgJyVUWS0lVG0tJVRkVCVUSDolVE06JVRTJVR6ICVzICVwXG4nIHwgc29ydCA+ICcvaG9tZS9paXNlcnZlcjMxL3Byb2plY3RzL0ZlZEU0UkFHLW1haW4vVjctSFAtUEFQRVIvdjIwX2FyY19mZWRzZWFyY2gvc3RhZ2VfcjVfc2VhbGVkX2NvbmZpcm1hdGlvbi9wMF9yZWFkaW5lc3NfMjAyNjA4MTJUMTg0NjAwKzA5MDAvc25hcHNob3RzL3Bvc3RhdWRpdF9yNV9hcnRpZmFjdF9tZXRhZGF0YV8yMDI2MDgxMlQxODU4NTcrMDkwMC50eHQn | base64 -d | bash
 340839  340836 Wed Aug 12 18:59:31 2026       00:00 S  0.0  0.0 bash
 340841  340839 Wed Aug 12 18:59:31 2026       00:00 R  0.0  0.0 ps -eo pid,ppid,lstart,etime,state,pcpu,pmem,args --sort=pid
1397333    2680 Tue Jul 21 23:30:02 2026 21-19:29:29 S  0.0  0.0 /usr/libexec/at-spi-bus-launcher
1397530    2680 Tue Jul 21 23:30:02 2026 21-19:29:29 S  0.0  0.0 /usr/libexec/xdg-document-portal
1397560    2680 Tue Jul 21 23:30:02 2026 21-19:29:29 S  0.0  0.0 /usr/libexec/xdg-permission-store
1824688    2680 Wed Jul 22 13:29:33 2026 21-05:29:58 S  0.0  0.0 /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
2883103       1 Wed Jul 29 17:22:38 2026 14-01:36:53 S  0.0  0.0 sshd: iiserver31 [priv]
2883185 2883103 Wed Jul 29 17:22:38 2026 14-01:36:53 S  0.0  0.0 sshd: iiserver31@pts/0
2883186 2883185 Wed Jul 29 17:22:38 2026 14-01:36:53 S  0.0  0.0 -bash
2883479 2883186 Wed Jul 29 17:22:56 2026 14-01:36:35 S  3.9  0.0 /home/iiserver31/anaconda3/bin/python /home/iiserver31/anaconda3/bin/nvitop
2883711       1 Wed Jul 29 17:25:22 2026 14-01:34:09 S  0.0  0.0 sshd: iiserver31 [priv]
2883792 2883711 Wed Jul 29 17:25:23 2026 14-01:34:08 S  0.0  0.0 sshd: iiserver31@notty
2894646       1 Wed Jul 29 18:29:46 2026 14-00:29:45 S  0.0  0.0 sshd: iiserver31 [priv]
2894730 2894646 Wed Jul 29 18:29:46 2026 14-00:29:45 S  0.0  0.0 sshd: iiserver31
2895082 2883792 Wed Jul 29 18:31:35 2026 14-00:27:56 S  0.0  0.0 /usr/lib/openssh/sftp-server
2902284       1 Wed Jul 29 19:01:05 2026 13-23:58:26 S  0.0  0.0 sshd: iiserver31 [priv]
2902365 2902284 Wed Jul 29 19:01:06 2026 13-23:58:25 S  0.0  0.0 sshd: iiserver31@pts/4
2902366 2902365 Wed Jul 29 19:01:06 2026 13-23:58:25 S  0.0  0.0 -bash
2902730       1 Wed Jul 29 19:02:13 2026 13-23:57:18 S  0.0  0.0 tmux new -s ntcir_baseline
2902731 2902730 Wed Jul 29 19:02:13 2026 13-23:57:18 S  0.0  0.0 -bash
2910689 2902366 Wed Jul 29 19:36:02 2026 13-23:23:29 S  0.0  0.0 tmux attach -t ntcir_baseline
3225946       1 Fri Jul 31 17:57:40 2026 12-01:01:51 S  0.0  0.0 /lib/systemd/systemd --user
3225947 3225946 Fri Jul 31 17:57:40 2026 12-01:01:51 S  0.0  0.0 (sd-pam)
3225963 3225946 Fri Jul 31 17:57:40 2026 12-01:01:51 S  0.0  0.0 /usr/libexec/tracker-miner-fs
3225974 3225946 Fri Jul 31 17:57:41 2026 12-01:01:50 S  0.0  0.0 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
3225990 3225946 Fri Jul 31 17:57:41 2026 12-01:01:50 S  0.0  0.0 /usr/libexec/gvfsd
3225995 3225946 Fri Jul 31 17:57:41 2026 12-01:01:50 S  0.0  0.0 /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes
3226003 3225946 Fri Jul 31 17:57:41 2026 12-01:01:50 S  0.0  0.0 /usr/libexec/gvfs-udisks2-volume-monitor
3226014 3225946 Fri Jul 31 17:57:41 2026 12-01:01:50 S  0.0  0.0 /usr/libexec/gvfs-mtp-volume-monitor
3226018 3225946 Fri Jul 31 17:57:41 2026 12-01:01:50 S  0.0  0.0 /usr/libexec/gvfs-gphoto2-volume-monitor
3226024 3225946 Fri Jul 31 17:57:41 2026 12-01:01:50 S  0.0  0.0 /usr/libexec/gvfs-goa-volume-monitor
3226028 3225946 Fri Jul 31 17:57:41 2026 12-01:01:50 S  0.0  0.0 /usr/libexec/goa-daemon
3226036 3225946 Fri Jul 31 17:57:41 2026 12-01:01:50 S  0.0  0.0 /usr/libexec/goa-identity-service
3226041 3225946 Fri Jul 31 17:57:41 2026 12-01:01:50 S  0.0  0.0 /usr/libexec/gvfs-afc-volume-monitor
3226187       1 Fri Jul 31 17:57:58 2026 12-01:01:33 S  0.0  0.0 tmux new -s whisper
3226188 3226187 Fri Jul 31 17:57:58 2026 12-01:01:33 S  0.0  0.0 -bash
3227121 3226188 Fri Jul 31 18:01:40 2026 12-00:57:51 S  1.0  0.1 /home/user/anaconda3/envs/whisper-a100/bin/python3.1 /home/user/anaconda3/envs/whisper-a100/bin/uvicorn server:app --host 0.0.0.0 --port 8000
3227191       2 Fri Jul 31 18:01:41 2026 12-00:57:50 S  0.0  0.0 [vidmem lazy fre]
3227192       2 Fri Jul 31 18:01:41 2026 12-00:57:50 S  0.0  0.0 [UVM GPU1 BH]
3227193       2 Fri Jul 31 18:01:41 2026 12-00:57:50 S  0.0  0.0 [UVM GPU1 KC]
3227194       2 Fri Jul 31 18:01:41 2026 12-00:57:50 S  0.0  0.0 [vidmem lazy fre]
3227195       2 Fri Jul 31 18:01:41 2026 12-00:57:50 S  0.0  0.0 [UVM GPU2 BH]
3227196       2 Fri Jul 31 18:01:41 2026 12-00:57:50 S  0.0  0.0 [UVM GPU2 KC]
3227197       2 Fri Jul 31 18:01:41 2026 12-00:57:50 S  0.0  0.0 [vidmem lazy fre]
3227198       2 Fri Jul 31 18:01:41 2026 12-00:57:50 S  0.0  0.0 [UVM GPU3 BH]
3227199       2 Fri Jul 31 18:01:41 2026 12-00:57:50 S  0.0  0.0 [UVM GPU3 KC]
3227200       2 Fri Jul 31 18:01:42 2026 12-00:57:49 S  0.0  0.0 [vidmem lazy fre]
3227201       2 Fri Jul 31 18:01:42 2026 12-00:57:49 S  0.0  0.0 [UVM GPU4 BH]
3227202       2 Fri Jul 31 18:01:42 2026 12-00:57:49 S  0.0  0.0 [UVM GPU4 KC]
4137673       1 Sat Aug  8 15:03:13 2026  4-03:56:18 S  0.0  0.0 sshd: iiserver31 [priv]
4137776 4137673 Sat Aug  8 15:03:14 2026  4-03:56:17 S  0.0  0.0 sshd: iiserver31@pts/2
4137777 4137776 Sat Aug  8 15:03:14 2026  4-03:56:17 S  0.0  0.0 -bash
4140283       1 Sun Aug  9 00:00:49 2026  3-18:58:42 S  0.0  0.0 /usr/sbin/munged
4142710       2 Sun Aug  9 05:38:16 2026  3-13:21:15 I  0.0  0.0 [kworker/14:2-events]
4145552       2 Sun Aug  9 05:48:44 2026  3-13:10:47 I  0.0  0.0 [kworker/15:1-events]
4150348 4137777 Sun Aug  9 16:16:13 2026  3-02:43:18 S  0.0  0.0 /home/iiserver31/anaconda3/bin/python /home/iiserver31/anaconda3/bin/jupyter-lab
4150554       1 Sun Aug  9 16:42:44 2026  3-02:16:47 S  0.0  0.0 sshd: iiserver31 [priv]
4150657 4150554 Sun Aug  9 16:42:44 2026  3-02:16:47 S  0.0  0.0 sshd: iiserver31@pts/3
4150658 4150657 Sun Aug  9 16:42:44 2026  3-02:16:47 S  0.0  0.0 -bash
4150981 2883792 Sun Aug  9 17:00:09 2026  3-01:59:22 S  0.0  0.0 /usr/lib/openssh/sftp-server
4169456       2 Mon Aug 10 23:32:41 2026  1-19:26:50 I  0.0  0.0 [kworker/55:1-events]
4170162       2 Tue Aug 11 00:08:35 2026  1-18:50:56 I  0.0  0.0 [kworker/40:0-events]
4170274       2 Tue Aug 11 00:13:41 2026  1-18:45:50 I  0.0  0.0 [kworker/12:2-events]
4173380       2 Tue Aug 11 01:30:05 2026  1-17:29:26 I  0.0  0.0 [kworker/10:0-events]
4180920       2 Tue Aug 11 21:08:19 2026    21:51:12 I  0.0  0.0 [kworker/49:1-events]
4182306       1 Wed Aug 12 02:40:55 2026    16:18:36 S  0.0  0.0 sshd: iiserver31 [priv]
4182411 4182306 Wed Aug 12 02:40:56 2026    16:18:35 S  0.0  0.0 sshd: iiserver31@notty
