USER         PID    PPID    PGID     SID                  STARTED     ELAPSED S %CPU %MEM COMMAND
root      126467       2       0       0 Wed Aug 12 08:54:07 2026    10:12:51 S  0.0  0.0 [jfsSync]
root      127322       2       0       0 Wed Aug 12 08:54:12 2026    10:12:46 I  0.0  0.0 [kworker/16:1-events]
root      127326       1  127326  127326 Wed Aug 12 08:54:13 2026    10:12:45 S  0.1  0.0 /usr/lib/policykit-1/polkitd --no-debug
root      127843       1  127843  127843 Wed Aug 12 08:54:16 2026    10:12:42 S  0.0  0.0 /usr/lib/udisks2/udisksd
root      128376       1  128376  128376 Wed Aug 12 08:54:21 2026    10:12:37 S  0.0  0.0 /usr/sbin/rpc.idmapd
root      128377       1  128377  128377 Wed Aug 12 08:54:21 2026    10:12:37 S  0.0  0.0 /usr/sbin/rpc.mountd --manage-gids
root      128380       2       0       0 Wed Aug 12 08:54:21 2026    10:12:37 S  0.0  0.0 [lockd]
root      128408       2       0       0 Wed Aug 12 08:54:22 2026    10:12:36 S  0.0  0.0 [nfsd]
root      128409       2       0       0 Wed Aug 12 08:54:22 2026    10:12:36 S  0.0  0.0 [nfsd]
root      128410       2       0       0 Wed Aug 12 08:54:22 2026    10:12:36 S  0.0  0.0 [nfsd]
root      128411       2       0       0 Wed Aug 12 08:54:22 2026    10:12:36 S  0.0  0.0 [nfsd]
root      128412       2       0       0 Wed Aug 12 08:54:22 2026    10:12:36 S  0.0  0.0 [nfsd]
root      128413       2       0       0 Wed Aug 12 08:54:22 2026    10:12:36 S  0.0  0.0 [nfsd]
root      128414       2       0       0 Wed Aug 12 08:54:22 2026    10:12:36 S  0.0  0.0 [nfsd]
root      128415       2       0       0 Wed Aug 12 08:54:22 2026    10:12:36 S  0.0  0.0 [nfsd]
root      129655       1  129655  129655 Wed Aug 12 08:55:25 2026    10:11:33 S  0.0  0.0 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root      130833       1  130833  130833 Wed Aug 12 08:55:29 2026    10:11:29 S  0.0  0.0 /usr/sbin/cupsd -l
avahi     131019       1  131019  131019 Wed Aug 12 08:55:31 2026    10:11:27 S  0.0  0.0 avahi-daemon: running [iia100.local]
avahi     131020  131019  131019  131019 Wed Aug 12 08:55:31 2026    10:11:27 S  0.0  0.0 avahi-daemon: chroot helper
lp        131071  130833  131071  130833 Wed Aug 12 08:55:32 2026    10:11:26 S  0.0  0.0 /usr/lib/cups/notifier/dbus dbus://
root      131112       1  131112  131112 Wed Aug 12 08:55:32 2026    10:11:26 S  0.0  0.0 /usr/sbin/ModemManager
root      131243       1  131243  131243 Wed Aug 12 08:55:34 2026    10:11:24 S  0.0  0.0 /usr/sbin/cups-browsed
lp        131370  130833  131370  130833 Wed Aug 12 08:55:36 2026    10:11:22 S  0.0  0.0 /usr/lib/cups/notifier/dbus dbus://
root      131932       1  131932  131932 Wed Aug 12 08:55:42 2026    10:11:16 S  0.0  0.0 /usr/sbin/NetworkManager --no-daemon
iiserve+  135310       1  135310  135310 Sun Jul 12 19:18:21 2026 30-23:48:37 S  0.0  0.0 /home/iiserver31/.vscode-server/code-fc3def6774c76082adf699d366f31a557ce5573f --cli-data-dir /home/iiserver31/.vscode-server/cli agent host
root      145076       2       0       0 Wed Aug 12 08:56:57 2026    10:10:01 I  0.0  0.0 [kworker/56:0-events]
ntp       147010       1  147010  147010 Wed Aug 12 08:57:08 2026    10:09:50 S  0.0  0.0 /usr/sbin/ntpd -p /var/run/ntpd.pid -g -u 131:134
root      206174       2       0       0 Wed Aug 12 11:28:16 2026    07:38:42 I  0.0  0.0 [kworker/28:0-events]
root      283124       2       0       0 Wed Aug 12 12:34:50 2026    06:32:08 I  0.0  0.0 [kworker/36:0-events]
gdm       300194       1    2642    2642 Mon Jul 13 00:00:51 2026 30-19:06:07 S  0.0  0.0 /usr/libexec/dconf-service
root      300238       2       0       0 Wed Aug 12 15:36:13 2026    03:30:45 I  0.0  0.0 [kworker/19:0-events]
root      300920       2       0       0 Wed Aug 12 15:38:36 2026    03:28:22 I  0.0  0.0 [kworker/58:2-events]
root      301591       2       0       0 Wed Aug 12 15:39:55 2026    03:27:03 I  0.0  0.0 [kworker/44:0-events]
root      302858       2       0       0 Wed Aug 12 15:47:16 2026    03:19:42 I  0.0  0.0 [kworker/48:2-events]
root      303119       2       0       0 Wed Aug 12 15:47:31 2026    03:19:27 I  0.0  0.0 [kworker/16:2-events]
root      304854       2       0       0 Wed Aug 12 15:49:54 2026    03:17:04 I  0.0  0.0 [kworker/20:1-events]
root      306850       2       0       0 Wed Aug 12 16:09:45 2026    02:57:13 I  0.0  0.0 [kworker/22:0-events]
root      307512       2       0       0 Wed Aug 12 16:15:51 2026    02:51:07 I  0.0  0.0 [kworker/21:0-events]
root      308051       2       0       0 Wed Aug 12 16:17:24 2026    02:49:34 I  0.0  0.0 [kworker/27:2-events]
root      308212       2       0       0 Wed Aug 12 16:18:06 2026    02:48:52 I  0.0  0.0 [kworker/61:1-events]
root      309033       2       0       0 Wed Aug 12 16:21:26 2026    02:45:32 I  0.0  0.0 [kworker/34:2-events]
root      310589       2       0       0 Wed Aug 12 16:29:44 2026    02:37:14 I  0.0  0.0 [kworker/60:3-events]
root      310842       2       0       0 Wed Aug 12 16:30:24 2026    02:36:34 I  0.0  0.0 [kworker/62:1-events]
root      310984       2       0       0 Wed Aug 12 16:31:50 2026    02:35:08 I  0.0  0.0 [kworker/30:3-events]
root      316274       2       0       0 Wed Aug 12 17:10:14 2026    01:56:44 I  0.0  0.0 [kworker/11:0-events]
root      316284       2       0       0 Wed Aug 12 17:10:15 2026    01:56:43 I  0.0  0.0 [kworker/37:2-events]
root      317171       2       0       0 Wed Aug 12 17:12:17 2026    01:54:41 I  0.0  0.0 [kworker/43:0-events]
root      317356       2       0       0 Wed Aug 12 17:12:31 2026    01:54:27 I  0.0  0.0 [kworker/42:1-events]
root      317459       2       0       0 Wed Aug 12 17:12:41 2026    01:54:17 I  0.0  0.0 [kworker/51:1-events]
root      317602       2       0       0 Wed Aug 12 17:13:07 2026    01:53:51 I  0.0  0.0 [kworker/50:1-events]
root      318770       2       0       0 Wed Aug 12 17:24:36 2026    01:42:22 I  0.0  0.0 [kworker/48:0-events]
root      319041       2       0       0 Wed Aug 12 17:24:53 2026    01:42:05 I  0.0  0.0 [kworker/13:0-events]
root      319519       2       0       0 Wed Aug 12 17:25:19 2026    01:41:39 I  0.0  0.0 [kworker/23:0-events]
root      319585       2       0       0 Wed Aug 12 17:25:20 2026    01:41:38 I  0.0  0.0 [kworker/15:2-events]
root      319771       2       0       0 Wed Aug 12 17:25:43 2026    01:41:15 I  0.0  0.0 [kworker/30:0-events]
root      320356       2       0       0 Wed Aug 12 17:26:17 2026    01:40:41 I  0.0  0.0 [kworker/33:1-events]
root      320454       2       0       0 Wed Aug 12 17:26:25 2026    01:40:33 I  0.0  0.0 [kworker/53:2-events]
root      320635       2       0       0 Wed Aug 12 17:26:35 2026    01:40:23 I  0.0  0.0 [kworker/49:2-events]
root      320859       2       0       0 Wed Aug 12 17:26:59 2026    01:39:59 I  0.0  0.0 [kworker/59:0-events]
root      321305       2       0       0 Wed Aug 12 17:28:04 2026    01:38:54 I  0.0  0.0 [kworker/47:1-events]
root      321684       2       0       0 Wed Aug 12 17:30:09 2026    01:36:49 I  0.0  0.0 [kworker/43:1-events]
root      322015       2       0       0 Wed Aug 12 17:30:32 2026    01:36:26 I  0.0  0.0 [kworker/8:2-events]
root      322122       2       0       0 Wed Aug 12 17:30:48 2026    01:36:10 I  0.0  0.0 [kworker/10:1-events]
root      322309       2       0       0 Wed Aug 12 17:31:52 2026    01:35:06 I  0.0  0.0 [kworker/6:0-events]
root      322315       2       0       0 Wed Aug 12 17:31:52 2026    01:35:06 I  0.0  0.0 [kworker/11:2-events]
root      322386       2       0       0 Wed Aug 12 17:31:52 2026    01:35:06 I  0.0  0.0 [kworker/9:2-events]
root      322944       2       0       0 Wed Aug 12 17:35:11 2026    01:31:47 I  0.0  0.0 [kworker/54:0-events]
root      323018       2       0       0 Wed Aug 12 17:35:12 2026    01:31:46 I  0.0  0.0 [kworker/31:1-events]
root      323084       2       0       0 Wed Aug 12 17:35:12 2026    01:31:46 I  0.0  0.0 [kworker/52:1-events]
root      323435       2       0       0 Wed Aug 12 17:36:18 2026    01:30:40 I  0.0  0.0 [kworker/58:1-events]
root      323505       2       0       0 Wed Aug 12 17:36:18 2026    01:30:40 I  0.0  0.0 [kworker/18:2-events]
root      323668       2       0       0 Wed Aug 12 17:37:13 2026    01:29:45 I  0.0  0.0 [kworker/u128:1-events_unbound]
root      323890       2       0       0 Wed Aug 12 17:38:36 2026    01:28:22 I  0.0  0.0 [kworker/6:2]
root      323963       2       0       0 Wed Aug 12 17:38:37 2026    01:28:21 I  0.0  0.0 [kworker/46:2-events]
root      324171       2       0       0 Wed Aug 12 17:39:19 2026    01:27:39 I  0.0  0.0 [kworker/19:1-events]
root      326519       2       0       0 Wed Aug 12 18:02:22 2026    01:04:36 I  0.0  0.0 [kworker/45:1-events]
root      326628       2       0       0 Wed Aug 12 18:02:32 2026    01:04:26 I  0.0  0.0 [kworker/5:2-events]
root      326747       2       0       0 Wed Aug 12 18:02:58 2026    01:04:00 I  0.0  0.0 [kworker/7:0-events]
root      326942       2       0       0 Wed Aug 12 18:03:42 2026    01:03:16 I  0.0  0.0 [kworker/35:0-events]
root      327058       2       0       0 Wed Aug 12 18:04:06 2026    01:02:52 I  0.0  0.0 [kworker/41:2-events]
root      327059       2       0       0 Wed Aug 12 18:04:06 2026    01:02:52 I  0.0  0.0 [kworker/4:1-events]
root      327322       2       0       0 Wed Aug 12 18:04:45 2026    01:02:13 I  0.0  0.0 [kworker/52:0-events]
root      328472       2       0       0 Wed Aug 12 18:11:06 2026       55:52 I  0.0  0.0 [kworker/0:3-events]
root      328606       2       0       0 Wed Aug 12 18:11:34 2026       55:24 I  0.0  0.0 [kworker/42:0-events]
root      328705       2       0       0 Wed Aug 12 18:11:44 2026       55:14 I  0.0  0.0 [kworker/46:1-events]
root      328901       2       0       0 Wed Aug 12 18:12:39 2026       54:19 I  0.0  0.0 [kworker/31:2-events]
root      329730       2       0       0 Wed Aug 12 18:13:51 2026       53:07 I  0.0  0.0 [kworker/20:2-events]
root      330378       2       0       0 Wed Aug 12 18:19:53 2026       47:05 I  0.0  0.0 [kworker/0:0-events]
root      330676       2       0       0 Wed Aug 12 18:20:26 2026       46:32 I  0.0  0.0 [kworker/47:0-events]
root      330677       2       0       0 Wed Aug 12 18:20:26 2026       46:32 I  0.0  0.0 [kworker/1:2-events]
root      330968       2       0       0 Wed Aug 12 18:20:51 2026       46:07 I  0.0  0.0 [kworker/56:1-events]
root      331153       2       0       0 Wed Aug 12 18:21:04 2026       45:54 I  0.0  0.0 [kworker/13:2]
root      331228       2       0       0 Wed Aug 12 18:21:04 2026       45:54 I  0.0  0.0 [kworker/39:1-events]
root      331297       2       0       0 Wed Aug 12 18:21:05 2026       45:53 I  0.0  0.0 [kworker/9:1-events]
root      331378       2       0       0 Wed Aug 12 18:21:05 2026       45:53 I  0.0  0.0 [kworker/25:2-events]
root      331444       2       0       0 Wed Aug 12 18:21:06 2026       45:52 I  0.0  0.0 [kworker/12:0-events]
root      331599       2       0       0 Wed Aug 12 18:21:13 2026       45:45 I  0.0  0.0 [kworker/57:1-events]
root      331600       2       0       0 Wed Aug 12 18:21:13 2026       45:45 I  0.0  0.0 [kworker/5:1-events]
iiserve+  332003       1  332002  332002 Wed Aug 12 18:21:58 2026       45:00 S  0.0  0.0 bash -c cd /home/iiserver31/projects/FedE4RAG-main && nohup bash V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_r5_full.sh > V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/logs/r5_full.nohup.log 2>&1 < /dev/null & echo R5_PID=$!
iiserve+  332004  332003  332002  332002 Wed Aug 12 18:21:58 2026       45:00 S  0.0  0.0 bash V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_r5_full.sh
root      332769       2       0       0 Wed Aug 12 18:22:11 2026       44:47 I  0.0  0.0 [kworker/50:3-events]
root      333100       2       0       0 Wed Aug 12 18:22:32 2026       44:26 I  0.0  0.0 [kworker/14:0-events]
root      333187       2       0       0 Wed Aug 12 18:22:33 2026       44:25 I  0.0  0.0 [kworker/17:1-events]
root      333285       2       0       0 Wed Aug 12 18:22:43 2026       44:15 I  0.0  0.0 [kworker/28:1-events]
root      333432       2       0       0 Wed Aug 12 18:23:14 2026       43:44 I  0.0  0.0 [kworker/29:1-events]
root      333437       2       0       0 Wed Aug 12 18:23:14 2026       43:44 I  0.0  0.0 [kworker/18:0-events]
root      333453       2       0       0 Wed Aug 12 18:23:22 2026       43:36 I  0.0  0.0 [kworker/38:2-events]
root      335633       2       0       0 Wed Aug 12 18:41:45 2026       25:13 I  0.0  0.0 [kworker/27:0-events]
root      335638       2       0       0 Wed Aug 12 18:41:45 2026       25:13 I  0.0  0.0 [kworker/45:0-events]
root      336151       2       0       0 Wed Aug 12 18:45:59 2026       20:59 I  0.0  0.0 [kworker/26:0-events]
root      336156       2       0       0 Wed Aug 12 18:45:59 2026       20:59 I  0.0  0.0 [kworker/32:0-events]
root      336689       2       0       0 Wed Aug 12 18:49:31 2026       17:27 I  0.0  0.0 [kworker/24:2-events]
iiserve+  336780  332004  332002  332002 Wed Aug 12 18:50:35 2026       16:23 S  0.0  0.0 bash V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_r5_full.sh
iiserve+  336781  332004  332002  332002 Wed Aug 12 18:50:35 2026       16:23 S  0.0  0.0 bash V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_r5_full.sh
iiserve+  336782  332004  332002  332002 Wed Aug 12 18:50:35 2026       16:23 S  0.0  0.0 bash V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_r5_full.sh
iiserve+  336783  336780  332002  332002 Wed Aug 12 18:50:35 2026       16:23 R  229  0.2 /home/iiserver31/anaconda3/envs/supv2/bin/python /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v17_fedaction_rag/retrieval/01_generate_federated_pools.py --dataset hotpotqa --split /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/protocol/hotpotqa_final_test_inputs_n300.jsonl --index /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v15_robust_context_repair/retrieval/indexes/hotpotqa.sqlite --output /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/retrieval/hotpotqa_centralized.jsonl --partition centralized --centralized --pool-size 10 --sparse-candidates 5000 --device cuda
iiserve+  336784  336781  332002  332002 Wed Aug 12 18:50:35 2026       16:23 R  238  0.2 /home/iiserver31/anaconda3/envs/supv2/bin/python /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v17_fedaction_rag/retrieval/01_generate_federated_pools.py --dataset 2wikimultihopqa --split /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/protocol/2wikimultihopqa_final_test_inputs_n300.jsonl --index /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v15_robust_context_repair/retrieval/indexes/2wikimultihopqa.sqlite --output /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/retrieval/2wikimultihopqa_centralized.jsonl --partition centralized --centralized --pool-size 10 --sparse-candidates 5000 --device cuda
iiserve+  336785  336782  332002  332002 Wed Aug 12 18:50:35 2026       16:23 R  231  0.2 /home/iiserver31/anaconda3/envs/supv2/bin/python /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v17_fedaction_rag/retrieval/01_generate_federated_pools.py --dataset musique --split /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/protocol/musique_final_test_inputs_n300.jsonl --index /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v16_action_composition/retrieval/indexes/musique.sqlite --output /home/iiserver31/projects/FedE4RAG-main/V7-HP-PAPER/v20_arc_fedsearch/stage_r5_final_test/run_20260812/retrieval/musique_centralized.jsonl --partition centralized --centralized --pool-size 10 --sparse-candidates 5000 --device cuda
root      337607       2       0       0 Wed Aug 12 18:51:01 2026       15:57 I  0.0  0.0 [kworker/38:1-events]
root      337696       2       0       0 Wed Aug 12 18:51:06 2026       15:52 I  0.0  0.0 [kworker/44:2]
root      337702       2       0       0 Wed Aug 12 18:51:06 2026       15:52 I  0.0  0.0 [kworker/62:0-events]
root      337718       2       0       0 Wed Aug 12 18:51:10 2026       15:48 I  0.0  0.0 [kworker/u128:0-events_power_efficient]
root      338045       2       0       0 Wed Aug 12 18:51:56 2026       15:02 I  0.0  0.0 [kworker/26:1-events]
root      338046       2       0       0 Wed Aug 12 18:51:56 2026       15:02 I  0.0  0.0 [kworker/29:2-events]
root      338185       2       0       0 Wed Aug 12 18:52:26 2026       14:32 I  0.0  0.0 [kworker/51:0-events]
root      338206       2       0       0 Wed Aug 12 18:52:31 2026       14:27 I  0.0  0.0 [kworker/2:1-events]
root      338539       2       0       0 Wed Aug 12 18:53:16 2026       13:42 I  0.0  0.0 [kworker/55:2-events]
root      338677       2       0       0 Wed Aug 12 18:53:36 2026       13:22 I  0.0  0.0 [kworker/61:2-events]
root      338678       2       0       0 Wed Aug 12 18:53:36 2026       13:22 I  0.0  0.0 [kworker/7:1-events]
root      338702       2       0       0 Wed Aug 12 18:53:45 2026       13:13 I  0.0  0.0 [kworker/54:2-events]
root      338820       2       0       0 Wed Aug 12 18:53:54 2026       13:04 I  0.0  0.0 [kworker/63:3-events]
root      339119       2       0       0 Wed Aug 12 18:54:58 2026       12:00 I  0.0  0.0 [kworker/35:1-events]
root      339125       2       0       0 Wed Aug 12 18:54:58 2026       12:00 I  0.0  0.0 [kworker/4:0-events]
root      339239       2       0       0 Wed Aug 12 18:55:18 2026       11:40 I  0.0  0.0 [kworker/25:0-events]
root      339240       2       0       0 Wed Aug 12 18:55:18 2026       11:40 I  0.0  0.0 [kworker/32:1-events]
root      339424       2       0       0 Wed Aug 12 18:55:37 2026       11:21 I  0.0  0.0 [kworker/33:2-events]
root      339502       2       0       0 Wed Aug 12 18:55:42 2026       11:16 I  0.0  0.0 [kworker/23:2-events]
root      339507       2       0       0 Wed Aug 12 18:55:42 2026       11:16 I  0.0  0.0 [kworker/17:2-events]
root      339607       2       0       0 Wed Aug 12 18:55:49 2026       11:09 I  0.0  0.0 [kworker/41:1-events]
root      339996       2       0       0 Wed Aug 12 18:56:44 2026       10:14 I  0.0  0.0 [kworker/53:0-events]
root      340072       2       0       0 Wed Aug 12 18:56:44 2026       10:14 I  0.0  0.0 [kworker/3:1-events]
root      340206       2       0       0 Wed Aug 12 18:57:14 2026       09:44 I  0.0  0.0 [kworker/40:1-events]
root      340207       2       0       0 Wed Aug 12 18:57:19 2026       09:39 I  0.0  0.0 [kworker/u128:2-events_power_efficient]
root      340311       2       0       0 Wed Aug 12 18:57:25 2026       09:33 I  0.0  0.0 [kworker/39:2-events]
root      340400       2       0       0 Wed Aug 12 18:57:32 2026       09:26 I  0.0  0.0 [kworker/21:2-events]
root      340401       2       0       0 Wed Aug 12 18:57:32 2026       09:26 I  0.0  0.0 [kworker/22:2-events]
root      340610       2       0       0 Wed Aug 12 18:58:09 2026       08:49 I  0.0  0.0 [kworker/2:2-events]
root      340850       2       0       0 Wed Aug 12 18:59:31 2026       07:27 I  0.0  0.0 [kworker/37:0-events]
root      340920       2       0       0 Wed Aug 12 18:59:32 2026       07:26 I  0.0  0.0 [kworker/59:2-events]
root      340921       2       0       0 Wed Aug 12 18:59:32 2026       07:26 I  0.0  0.0 [kworker/60:0-events]
root      341089       2       0       0 Wed Aug 12 18:59:42 2026       07:16 I  0.0  0.0 [kworker/57:0-events]
root      341194       2       0       0 Wed Aug 12 18:59:49 2026       07:09 I  0.0  0.0 [kworker/1:0-events]
root      341270       2       0       0 Wed Aug 12 19:00:47 2026       06:11 I  0.0  0.0 [kworker/24:1-events]
root      341540       2       0       0 Wed Aug 12 19:01:45 2026       05:13 I  0.0  0.0 [kworker/36:2-events]
root      341549       2       0       0 Wed Aug 12 19:01:45 2026       05:13 I  0.0  0.0 [kworker/63:1-events]
root      341739       2       0       0 Wed Aug 12 19:03:47 2026       03:11 I  0.0  0.0 [kworker/2:0-events]
root      341948       2       0       0 Wed Aug 12 19:05:54 2026       01:04 I  0.0  0.0 [kworker/24:0-events]
root      342040  129655  342040  342040 Wed Aug 12 19:06:57 2026       00:01 S  2.0  0.0 sshd: iiserver31 [priv]
root      342043  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342044  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342045  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342047  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342048  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342049  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342050  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342052  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342053  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342055  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342056  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
root      342058  122820  122820  122820 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 /lib/systemd/systemd-udevd
iiserve+  342126  342040  342040  342040 Wed Aug 12 19:06:58 2026       00:00 S  0.0  0.0 sshd: iiserver31@notty
